,Transformation parameter epsilon,RMS CML PLM,Parameter A,Parameter gamma,Inverse parameter A,Inverse parameter gamma
309,0.8973408389613721,0.3001871651393601,1.0405408735794819e-08,3.906695795836386,3.465279311322886e-07,3.906695795836386
310,0.9001189839736364,0.30018654056881483,1.0293357655044072e-08,3.9066907403829876,3.465355113644486e-07,3.9066907403829876
311,0.9028971289859007,0.30018592394252414,1.0182509795954157e-08,3.906685754296539,3.4654298784608847e-07,3.906685754296539
312,0.905675273998165,0.30018530639582347,1.0072857067827524e-08,3.9066807462896653,3.4655049701619717e-07,3.9066807462896653
313,0.9084534190104293,0.3001846884931173,9.964385657548038e-09,3.9066757339237848,3.465580126156405e-07,3.9066757339237848
314,0.9112315640226937,0.30018407445937223,9.857081330308518e-09,3.906670746436029,3.4656549102805846e-07,3.906670746436029
315,0.9140097090349579,0.3001834703941885,9.750928475937926e-09,3.90666584384206,3.465728424316425e-07,3.90666584384206
316,0.9167878540472223,0.30018285957567203,9.64592239377299e-09,3.9066608751544885,3.465802925810485e-07,3.9066608751544885
317,0.9195659990594865,0.3001822629033572,9.542040950953292e-09,3.906656034876875,3.465875507500218e-07,3.906656034876875
318,0.9223441440717509,0.30018164550009874,9.439289532019069e-09,3.9066509713198263,3.4659514241217137e-07,3.9066509713198263
319,0.9251222890840152,0.3001810729183587,9.33762384784469e-09,3.906646336876402,3.4660209291332583e-07,3.906646336876402
320,0.9279004340962795,0.3001804796961589,9.237063129138941e-09,3.9066415010292093,3.4660934423528194e-07,3.9066415010292093
321,0.9306785791085438,0.3001798884470478,9.13758530103087e-09,3.9066366720551224,3.4661658522847725e-07,3.9066366720551224
322,0.9334567241208082,0.3001793019128903,9.039177090739279e-09,3.906631883946045,3.4662376507208495e-07,3.906631883946045
323,0.9362348691330724,0.300178716578411,8.941828761718124e-09,3.9066270994347683,3.466309394693491e-07,3.9066270994347683
324,0.9390130141453368,0.3001781342424087,8.845528185293981e-09,3.906622333874416,3.466380854945038e-07,3.906622333874416
325,0.941791159157601,0.30017638231922805,8.750980693348003e-09,3.9066019393849447,3.4666848276180605e-07,3.9066019393849447
326,0.9445693041698654,0.30017697701814916,8.656025939765862e-09,3.9066128460766336,3.466523125545815e-07,3.9066128460766336
327,0.9473474491821297,0.3001764061925461,8.562800414520613e-09,3.9066081607902596,3.466593383812944e-07,3.9066081607902596
328,0.9529037392066583,0.300175266661252,8.379350771948715e-09,3.906598802439502,3.4667337158926305e-07,3.906598802439502
329,0.9556818842189226,0.30017470026099147,8.289104072883373e-09,3.9065941538612803,3.466803423975224e-07,3.9065941538612803
330,0.9584600292311869,0.30017413420694655,8.199829884261568e-09,3.906589497552037,3.466873247272453e-07,3.906589497552037
331,0.9612381742434513,0.30017357505080056,8.111515328636137e-09,3.9065848893856003,3.466942349528314e-07,3.9065848893856003
332,0.9640163192557155,0.3001730161441891,8.024152283314356e-09,3.9065802780294705,3.4670114992619277e-07,3.9065802780294705
333,0.9667944642679799,0.3001724538995324,7.93773222942198e-09,3.9065756219018946,3.4670813154475496e-07,3.9065756219018946
334,0.9695726092802441,0.30017051886317087,7.853080616828014e-09,3.9065506740469838,3.4674527077930165e-07,3.9065506740469838
335,0.9723507542925085,0.30017136360450947,7.767661552324914e-09,3.9065666356154507,3.4672160795666265e-07,3.9065666356154507
336,0.9751288993047728,0.3001636856382581,7.691013730367716e-09,3.9063880452017954,3.469860141528477e-07,3.9063880452017954
337,0.9779070443170371,0.3001635672838659,7.608111510101063e-09,3.9063852054969703,3.4699021904533883e-07,3.9063852054969703
338,0.9806851893293014,0.3001697300531133,7.519365994194683e-09,3.906553123500016,3.467418707060926e-07,3.906553123500016
339,0.9834633343415657,0.3001691887285874,7.438376827379039e-09,3.906548639416556,3.4674859503182064e-07,3.906548639416556
340,0.98624147935383,0.3001686635154796,7.358254326761396e-09,3.9065443048113826,3.4675509583654526e-07,3.9065443048113826
341,0.9917977693783586,0.3001675810525773,7.2006026330137636e-09,3.9065352957852273,3.4676860527044396e-07,3.9065352957852273
342,0.994575914390623,0.30016706111530356,7.1230410299630115e-09,3.9065309822705117,3.4677507432272147e-07,3.9065309822705117
343,0.9973540594028872,0.3001665327667341,7.046318043608069e-09,3.906526588756787,3.467816629613133e-07,3.906526588756787
344,1.0001322044151515,0.300166016710107,6.970417706346192e-09,3.906522300846366,3.467880937236553e-07,3.906522300846366
345,1.0029103494274159,0.3001654899844017,6.895339292360432e-09,3.906517898470609,3.467946954543409e-07,3.906517898470609
346,1.0056884944396802,0.3001649683298871,6.821068005453955e-09,3.906513543183379,3.468012268006212e-07,3.906513543183379
347,1.0084666394519446,0.3001644442602558,6.747597855054234e-09,3.906509160455157,3.468077990465245e-07,3.906509160455157
348,1.0112447844642087,0.30016394510519123,6.674910867859688e-09,3.906505012746356,3.4681401994533455e-07,3.906505012746356
349,1.014022929476473,0.3001634317796544,6.603011870886039e-09,3.906500727472343,3.4682044646715583e-07,3.906500727472343
350,1.0168010744887375,0.3001629253544626,6.531885158102776e-09,3.9064965091401795,3.468267728135771e-07,3.9064965091401795
351,1.0195792195010018,0.30016241801659593,6.461525747495125e-09,3.9064922621690927,3.4683314195552665e-07,3.9064922621690927
352,1.022357364513266,0.3001568542831366,6.397332149574415e-09,3.906327925552273,3.4707613833885614e-07,3.906327925552273
353,1.0251355095255303,0.3001615001947033,6.323041389818737e-09,3.906484701159641,3.468444850301429e-07,3.906484701159641
354,1.0279136545377947,0.30016099172180827,6.254932804458489e-09,3.9064804300399536,3.4685089021251915e-07,3.9064804300399536
355,1.030691799550059,0.30016045738503894,6.187566447114945e-09,3.906475903173462,3.4685767777423704e-07,3.906475903173462
356,1.0334699445623232,0.3001599251438824,6.120925719701357e-09,3.906471378162828,3.4686446230500906e-07,3.906471378162828
357,1.0362480895745876,0.30015943407029505,6.054989923532565e-09,3.906467253034975,3.4687064892777213e-07,3.906467253034975
358,1.039026234586852,0.3001589432756128,5.989764400660373e-09,3.90646313212931,3.468768292403146e-07,3.90646313212931
359,1.0418043795991163,0.3001584569552785,5.925240607163548e-09,3.9064590435502677,3.4688296114844177e-07,3.9064590435502677
360,1.0445825246113805,0.30015797706423253,5.8614101228051945e-09,3.9064550152857835,3.4688900278666103e-07,3.9064550152857835
361,1.0473606696236448,0.3001574988275389,5.7982672242745e-09,3.906450992368421,3.468950364946288e-07,3.906450992368421
362,1.0501388146359092,0.30015701288158514,5.735807084131654e-09,3.906446890806229,3.469011876599241e-07,3.906446890806229
363,1.0529169596481736,0.3001565370842004,5.674017161785779e-09,3.906442879363464,3.4690720401570023e-07,3.906442879363464
364,1.0556951046604377,0.3001560584046129,5.6128937559525865e-09,3.9064388429882118,3.4691325765862236e-07,3.9064388429882118
365,1.058473249672702,0.30015558963837063,5.552426386076011e-09,3.906434891740435,3.469191838992491e-07,3.906434891740435
366,1.0612513946849664,0.3001551204397619,5.49261067103077e-09,3.9064309362619665,3.469251164444341e-07,3.9064309362619665
367,1.0640295396972308,0.30015465344081016,5.433439428865922e-09,3.9064269818930764,3.46931047263024e-07,3.9064269818930764
368,1.0695858297217593,0.30015372395516343,5.317001255950165e-09,3.906419125649584,3.469428304007421e-07,3.906419125649584
369,1.0723639747340237,0.30015326249882246,5.259720910719679e-09,3.9064152158317254,3.469486944326008e-07,3.9064152158317254
370,1.0779202647585522,0.30015234793450407,5.147002877176627e-09,3.906407478392706,3.469602996028334e-07,3.906407478392706
371,1.0806984097708165,0.30015189369102196,5.091552615015453e-09,3.9064036284852257,3.46966073993514e-07,3.9064036284852257
372,1.083476554783081,0.30015143643258196,5.036700811274728e-09,3.906399742891252,3.469719017326335e-07,3.906399742891252
373,1.086254699795345,0.30015100402895883,4.98243365930323e-09,3.906396094448163,3.469773746667955e-07,3.906396094448163
374,1.0890328448076094,0.30015054576671596,4.928758140117381e-09,3.906392188928432,3.46983232068274e-07,3.906392188928432
375,1.0918109898198738,0.30015023241570654,4.8756247437956404e-09,3.9063896580295325,3.4698703216557704e-07,3.9063896580295325
376,1.0945891348321382,0.30014977205338034,4.82310027084996e-09,3.9063857446814856,3.4699290172135666e-07,3.9063857446814856
377,1.0973672798444023,0.3001508587429317,4.770883452292965e-09,3.906391769166632,3.469837703794363e-07,3.906391769166632
378,1.1001454248566667,0.30014878447491483,4.7197608668577946e-09,3.9063772200765707,3.470056842526476e-07,3.9063772200765707
379,1.102923569868931,0.30014922248146964,4.668734423995839e-09,3.9063804597669516,3.4700081047953897e-07,3.9063804597669516
380,1.1057017148811954,0.3001485356965751,4.618476348586333e-09,3.906375066691977,3.470089132552799e-07,3.906375066691977
381,1.1084798598934595,0.3001474779027867,4.568848270307304e-09,3.906366086330591,3.4702238417862814e-07,3.906366086330591
382,1.111258004905724,0.30014704733523523,4.51962332478234e-09,3.906362414157296,3.470278922851108e-07,3.906362414157296
383,1.1140361499179883,0.30014662496440697,4.470927072995328e-09,3.9063588139971275,3.470332925682499e-07,3.9063588139971275
384,1.1168142949302526,0.30014619591733493,4.422757201758028e-09,3.906355146365671,3.4703879381812364e-07,3.906355146365671
385,1.1195924399425168,0.3001457757611011,4.37510453102817e-09,3.906351557430886,3.4704417724474247e-07,3.906351557430886
386,1.1223705849547811,0.3001453541218696,4.327965910159696e-09,3.906347945788257,3.47049594679974e-07,3.906347945788257
387,1.1251487299670455,0.3001449340293826,4.281334778121646e-09,3.9063443547747543,3.470549811834878e-07,3.9063443547747543
388,1.1279268749793099,0.3001445167074039,4.235205662290297e-09,3.906340784951746,3.47060335940936e-07,3.906340784951746
389,1.130705019991574,0.30014409991661917,4.18957369110792e-09,3.9063372131134373,3.4706569369684044e-07,3.9063372131134373
390,1.1362613100161028,0.30014327823904857,4.099777124033871e-09,3.9063301833447817,3.470762386444712e-07,3.9063301833447817
391,1.1390394550283671,0.300142868513378,4.055603269570103e-09,3.9063266697082124,3.470815092405476e-07,3.9063266697082124
392,1.1418176000406313,0.3001424640601012,4.0119044273847505e-09,3.90632320288444,3.4708670971214347e-07,3.90632320288444
393,1.1445957450528956,0.30014205959388107,3.9686766318383275e-09,3.9063197305401074,3.4709191840744184e-07,3.9063197305401074
394,1.14737389006516,0.3001416558134991,3.925914714479214e-09,3.9063162568505736,3.470971291260707e-07,3.9063162568505736
395,1.1501520350774244,0.3001412574986718,3.883612330672269e-09,3.906312844122779,3.471022485281467e-07,3.906312844122779
396,1.1529301800896885,0.30014086034117465,3.841765858193685e-09,3.9063094302656545,3.4710736965546276e-07,3.9063094302656545
397,1.1557083251019529,0.300140462785889,3.800370447699892e-09,3.906306012105285,3.471124971910981e-07,3.906306012105285
398,1.1584864701142172,0.30014006754377276,3.759420757413562e-09,3.906302612891261,3.471175963311588e-07,3.906302612891261
399,1.1612646151264816,0.30013967219935195,3.718912647905515e-09,3.906299200362354,3.471227153897405e-07,3.906299200362354
400,1.1640427601387457,0.30013928279771146,3.678839896501753e-09,3.9062958468546616,3.471277460573625e-07,3.9062958468546616
401,1.1668209051510101,0.30013889743772554,3.6391982398762484e-09,3.906292532064475,3.4713271877047263e-07,3.906292532064475
402,1.1695990501632745,0.3001385107901777,3.59998422068765e-09,3.906289196509681,3.4713772256710017e-07,3.906289196509681
403,1.1723771951755388,0.3001381262746816,3.5611925736399622e-09,3.9062858732933634,3.4714270779098096e-07,3.9062858732933634
404,1.1779334852000674,0.30013736200381697,3.4848579384827223e-09,3.906279280522033,3.471525979226927e-07,3.906279280522033
405,1.1807116302123317,0.300136982314611,3.4473061756316547e-09,3.906276002080285,3.4715751610949466e-07,3.906276002080285
406,1.183489775224596,0.300137899131739,3.4099819313294823e-09,3.906282135548864,3.471482628366998e-07,3.906282135548864
407,1.1890460652491246,0.3001373785459388,3.336866239101607e-09,3.9062767578625275,3.471563044054541e-07,3.9062767578625275
408,1.191824210261389,0.3001362944335667,3.3009799710671767e-09,3.906269632050383,3.471670598578886e-07,3.906269632050383
409,1.1946023552736533,0.3001369619272649,3.2653136511977353e-09,3.9062716376665563,3.4716394123228015e-07,3.9062716376665563
410,1.1973805002859175,0.3001701072550931,3.228570676492026e-09,3.9063526086886684,3.470365011895865e-07,3.9063526086886684
411,1.2029367903104462,0.3001838347401143,3.1590162444057036e-09,3.906364385462038,3.470157263105141e-07,3.906364385462038
412,1.2057149353227106,0.3001543018135541,3.1257614966407747e-09,3.906318771115861,3.470902445537392e-07,3.906318771115861
413,1.2084930803349747,0.2993537184248632,5.155062369700925e-09,3.8127368745362893,5.167945187539532e-07,3.8127368745362893
414,1.2168275153717678,0.3007537187347019,2.9847955629526687e-09,3.90674102861469,3.463193185442162e-07,3.90674102861469
415,1.219605660384032,0.2988046830445101,5.072606722921299e-09,3.808009970500187,5.274875941257867e-07,3.808009970500187
416,1.2223838053962963,0.30013153046508667,2.9302036832979442e-09,3.9062287662499093,3.472283807141692e-07,3.9062287662499093
417,1.2251619504085607,0.3001311842753555,2.8986251528316883e-09,3.906225760066132,3.4723289094603344e-07,3.906225760066132
418,1.227940095420825,0.3001308361140079,2.8673873600060436e-09,3.9062227304812023,3.4723743617203837e-07,3.9062227304812023
419,1.2307182404330892,0.30013249377917517,2.836287785327877e-09,3.9062322315929525,3.472230393280266e-07,3.9062322315929525
420,1.2334963854453536,0.3001630843765549,2.804451812646909e-09,3.9063078528184363,3.4710408944676513e-07,3.9063078528184363
421,1.236274530457618,0.3001314802177106,2.7755041269096745e-09,3.90622497083863,3.472339775964828e-07,3.90622497083863
422,1.2473871105066752,0.3001284544861584,2.657942868950326e-09,3.906201977679226,3.472685722667166e-07,3.906201977679226
423,1.2501652555189395,0.3001281204533135,2.6292974827712945e-09,3.906199065391345,3.472729417418966e-07,3.906199065391345
424,1.2529434005312037,0.30012779175575444,2.60096023570615e-09,3.906196196048492,3.4727724687863886e-07,3.906196196048492
425,1.255721545543468,0.2987861629672059,4.68103236376849e-09,3.7976413254961083,5.513107974418982e-07,3.7976413254961083
426,1.2584996905557324,0.29880032894820024,4.63397093797186e-09,3.797558901379115,5.514994584669418e-07,3.797558901379115
427,1.2668341255925253,0.3001261525168638,2.4637900215382837e-09,3.906181873359345,3.47298736421041e-07,3.906181873359345
428,1.2696122706047897,0.30012583831402617,2.437235103353026e-09,3.9061791258455543,3.4730285899945116e-07,3.9061791258455543
429,1.272390415617054,0.3001255155253065,2.4109675121537036e-09,3.906176298155178,3.473071016624671e-07,3.906176298155178
430,1.2751685606293182,0.30012519735613735,2.384982538709161e-09,3.906173509586615,3.47311285716126e-07,3.906173509586615
431,1.2779467056415825,0.297341023010251,4.479077383447805e-09,3.7905299529719034,5.687905987070312e-07,3.7905299529719034
432,1.2862811406783754,0.2887750683614646,6.269719282715705e-09,3.72520124228267,7.555059712031563e-07,3.72520124228267
433,1.2890592856906398,0.30012363282943844,2.2591962591092784e-09,3.9061598013127163,3.4733185442461473e-07,3.9061598013127163
434,1.2918374307029041,0.3001233260478897,2.2348460627788866e-09,3.9061571077591175,3.4733589608745406e-07,3.9061571077591175
435,1.2946155757151685,0.29608843594832357,5.057217040526447e-09,3.757457752825497,6.55422241797402e-07,3.757457752825497
436,1.2973937207274326,0.29650602561669503,4.6645395901233654e-09,3.770066880454335,6.209497944353066e-07,3.770066880454335
437,1.300171865739697,0.2894311405250131,5.094179708444782e-09,3.7531451102201467,6.703717000420519e-07,3.7531451102201467
438,1.3029500107519614,0.28854051828167115,5.48427818876362e-09,3.738114528748953,7.151282184959297e-07,3.738114528748953
439,1.3057281557642257,0.2968892136993594,4.4459922359472624e-09,3.7729983628672645,6.130909314102481e-07,3.7729983628672645
440,1.3085063007764899,0.2968277851341218,4.2058439752766274e-09,3.7810910975772556,5.92325613115868e-07,3.7810910975772556
441,1.3112844457887542,0.3001212048920965,2.0715853673116685e-09,3.906138472391544,3.4736385845631986e-07,3.906138472391544
442,1.3140625908010186,0.29653779502762684,4.648855447710434e-09,3.7594018965013842,6.498297756672364e-07,3.7594018965013842
443,1.316840735813283,0.29214596222763933,3.792450275423012e-09,3.7945368052739066,5.610516447085063e-07,3.7945368052739066
444,1.3196188808255471,0.29633899321670054,4.276240864889352e-09,3.7706451860248773,6.194852563029461e-07,3.7706451860248773
445,1.3223970258378115,0.30012003938582693,1.9837018957183468e-09,3.9061282232075327,3.4737923808675176e-07,3.9061282232075327
446,1.3251751708500759,0.3001197428590792,1.962320568649955e-09,3.9061256041196764,3.4738316800973424e-07,3.9061256041196764
447,1.3279533158623402,0.30011945790709454,1.941168537699655e-09,3.906123093756462,3.4738693504433454e-07,3.906123093756462
448,1.3307314608746044,0.3001191663967891,1.920245140035371e-09,3.9061205273642026,3.473907860028313e-07,3.9061205273642026
449,1.3335096058868687,0.2901054292175823,4.241552430059662e-09,3.763444712692364,6.413138848345719e-07,3.763444712692364
450,1.336287750899133,0.2903362516913508,4.165425752151507e-09,3.7647862328711206,6.375649916603952e-07,3.7647862328711206
451,1.3390658959113975,0.2898618092017484,4.285741306818605e-09,3.7578871177485125,6.567819116059255e-07,3.7578871177485125
452,1.3418440409236616,0.2904801248663193,4.017505673254474e-09,3.767490282060219,6.302052846658427e-07,3.767490282060219
453,1.344622185935926,0.2897436891951893,4.235501017484608e-09,3.7562792891538748,6.613466227673479e-07,3.7562792891538748
454,1.3474003309481903,0.28949101085839163,4.23811649171892e-09,3.754337256493005,6.669494185524796e-07,3.754337256493005
455,1.3501784759604547,0.2895565233162674,4.172126076623608e-09,3.7552677707960096,6.642824742141648e-07,3.7552677707960096
456,1.3557347659849832,0.2894542925600016,4.455554877666514e-09,3.739866556333997,7.093994133680376e-07,3.739866556333997
457,1.3585129109972476,0.28931930501565445,4.457314688232076e-09,3.737963421437869,7.152399392158666e-07,3.737963421437869
458,1.361291056009512,0.289065927603351,4.451055616889135e-09,3.736395363950561,7.201524141926201e-07,3.736395363950561
459,1.3668473460340405,0.28874527859086435,4.208406012306787e-09,3.74270016899104,7.011934063211899e-07,3.74270016899104
460,1.3696254910463048,0.28906430552444085,4.042058166267763e-09,3.7479789908072934,6.854541251729947e-07,3.7479789908072934
461,1.3724036360585692,0.2885419310098762,5.645467907759317e-09,3.6869478259430273,8.896549450280689e-07,3.6869478259430273
462,1.3751817810708333,0.288633021393039,4.784187709972437e-09,3.7144479499007668,7.910470125715538e-07,3.7144479499007668
463,1.3779599260830977,0.2897348618988703,3.7498934392939e-09,3.7556681798148155,6.630747114832443e-07,3.7556681798148155
464,1.380738071095362,0.288839607795004,4.033147152682386e-09,3.74101487907791,7.062071940677829e-07,3.74101487907791
465,1.3835162161076264,0.2901884491658387,3.4856652380063615e-09,3.764865872934759,6.374092403102742e-07,3.764865872934759
466,1.3862943611198906,0.28772099380153215,4.930867599656129e-09,3.701905966761819,8.350121898711154e-07,3.701905966761819
