,Transformation parameter epsilon,RMS colon PLM,Parameter A,Parameter gamma,Inverse parameter A,Inverse parameter gamma
322,0.9390130141453368,0.5541250667977093,1.4044608047990753e-08,4.486660467875829,9.488693545381429e-07,4.486660467875829
323,0.941791159157601,0.5539129134128813,1.3900562802773877e-08,4.486244357488385,9.505441427201649e-07,4.486244357488385
324,0.9445693041698654,0.5537008132372914,1.3758040592041941e-08,4.485828055115006,9.522226735008133e-07,4.485828055115006
325,0.9473474491821297,0.5534888056508577,1.3617018455062533e-08,4.485411652280162,9.539045888476653e-07,4.485411652280162
326,0.950125594194394,0.5532768803546882,1.3477483554433523e-08,4.484995101047998,9.555900885774192e-07,4.484995101047998
327,0.9529037392066583,0.5530650369381545,1.3339418812782133e-08,4.484578415994773,9.572791231375276e-07,4.484578415994773
328,0.9556818842189226,0.5528532733708315,1.3202809262045625e-08,4.484161583752886,9.589717544621129e-07,4.484161583752886
329,0.9584600292311869,0.5526416066502795,1.306763647221422e-08,4.483744644293994,9.606678291992188e-07,4.483744644293994
330,0.9612381742434513,0.5524300150033086,1.2933888933072662e-08,4.483327538372175,9.62367595229597e-07,4.483327538372175
331,0.9640163192557155,0.5522185294018555,1.280154584051111e-08,4.482910347205055,9.640707315436942e-07,4.482910347205055
332,0.9667944642679799,0.5520071264174997,1.267059620674437e-08,4.482493008293795,9.657774999181244e-07,4.482493008293795
333,0.9695726092802441,0.5517958170923659,1.2541022958053807e-08,4.482075552811385,9.67487781816318e-07,4.482075552811385
334,0.9723507542925085,0.5515846137033844,1.2412809832496056e-08,4.481658003115332,9.692014937870766e-07,4.481658003115332
335,0.9751288993047728,0.5513734909904213,1.2285946062319163e-08,4.481240298865682,9.709188903392575e-07,4.481240298865682
336,0.9779070443170371,0.5511624777142752,1.216041292636789e-08,4.480822505786374,9.72639710605005e-07,4.480822505786374
337,0.9806851893293014,0.5509520644880982,1.2036200299114563e-08,4.480404540059258,9.74364218722106e-07,4.480404540059258
338,0.9834633343415657,0.5507407395918958,1.1913287079247719e-08,4.4799865643820524,9.760920182087071e-07,4.4799865643820524
339,0.98624147935383,0.5505306449857603,1.1791668127741805e-08,4.479568362462758,9.778236334378759e-07,4.479568362462758
340,0.9890196243660944,0.5503193961939976,1.1671320438291966e-08,4.479150164355873,9.795585402353162e-07,4.479150164355873
341,0.9917977693783586,0.5501088874465468,1.1552235611352503e-08,4.478731819476726,9.812970390794023e-07,4.478731819476726
342,0.994575914390623,0.5498984972312851,1.143439667386318e-08,4.478313406274348,9.830389231962732e-07,4.478313406274348
343,0.9973540594028872,0.5496881996472074,1.1317794555383737e-08,4.477894852467211,9.847844997127357e-07,4.477894852467211
344,1.0001322044151515,0.5494781399886216,1.1202408007558145e-08,4.477476290675557,9.865332093193772e-07,4.477476290675557
345,1.0029103494274159,0.5492679583262883,1.1088237569652713e-08,4.477057497263156,9.882860370574307e-07,4.477057497263156
346,1.0056884944396802,0.5490580228000534,1.0975253158428713e-08,4.476638758323807,9.90041754529244e-07,4.476638758323807
347,1.0084666394519446,0.5488433085341529,1.08639885522699e-08,4.476210497712326,9.918406657618756e-07,4.476210497712326
348,1.0112447844642087,0.5486384544526902,1.0752824943678825e-08,4.4758008717859825,9.93564312739504e-07,4.4758008717859825
349,1.014022929476473,0.5484288476549339,1.0643351020187137e-08,4.475381810492945,9.953308095749421e-07,4.475381810492945
350,1.0168010744887375,0.5482193548455705,1.0535021282941618e-08,4.474962659799583,9.971008399706916e-07,4.474962659799583
351,1.0195792195010018,0.5480099845467636,1.042782265148771e-08,4.474543434957865,9.988743470516742e-07,4.474543434957865
352,1.022357364513266,0.547800726303901,1.0321744363417879e-08,4.474124111538395,1.000651441524294e-06,4.474124111538395
353,1.0251355095255303,0.5475916031158587,1.0216771199076833e-08,4.473704749791977,1.0024318766082774e-06,4.473704749791977
354,1.0279136545377947,0.5473825980631507,1.0112894312412575e-08,4.473285294571065,1.004215892124306e-06,4.473285294571065
355,1.030691799550059,0.5471737146127472,1.0010100917932453e-08,4.4728657661395985,1.0060034103220738e-06,4.4728657661395985
356,1.0334699445623232,0.546964963240584,9.908378750651156e-09,4.472446177856783,1.007794381418638e-06,4.472446177856783
357,1.0362480895745876,0.546756323540017,9.807718641555912e-09,4.472026486139471,1.0095889986070058e-06,4.472026486139471
358,1.039026234586852,0.5465478423647558,9.708103180911439e-09,4.471606809462628,1.0113867642917919e-06,4.471606809462628
359,1.0418043795991163,0.5463394616065309,9.60952922970418e-09,4.471186991110111,1.0131883537950252e-06,4.471186991110111
360,1.0445825246113805,0.5461312159276042,9.511980939294025e-09,4.4707671245249205,1.0149933760681524e-06,4.4707671245249205
361,1.0473606696236448,0.5459231169060861,9.415445980525558e-09,4.470347238286171,1.016801715547729e-06,4.470347238286171
362,1.0501388146359092,0.5457151491094229,9.31991589917898e-09,4.469927285476099,1.0186135796497404e-06,4.469927285476099
363,1.0529169596481736,0.5455073673920152,9.225379166491147e-09,4.469507281500012,1.020428901030412e-06,4.469507281500012
364,1.0556951046604377,0.5452996837953299,9.131826461849472e-09,4.469087203178296,1.0222478007710608e-06,4.469087203178296
365,1.058473249672702,0.5450920877953959,9.03924141087681e-09,4.468667175774633,1.0240697550085734e-06,4.468667175774633
366,1.0612513946849664,0.5448846743654026,8.947624873888495e-09,4.468246959222545,1.025895775380152e-06,4.468246959222545
367,1.0640295396972308,0.5446774148934782,8.856957123898408e-09,4.467826755806575,1.0277250121425067e-06,4.467826755806575
368,1.066807684709495,0.5444702555435263,8.767231331634508e-09,4.467406497357799,1.029557771528022e-06,4.467406497357799
369,1.0695858297217593,0.54426327135436,8.678436217632644e-09,4.466986209408853,1.031393938183057e-06,4.466986209408853
370,1.0723639747340237,0.5440564129722439,8.590562816681068e-09,4.466565873520042,1.0332336065684345e-06,4.466565873520042
371,1.0751421197462878,0.543849755464286,8.503600640613565e-09,4.466145503062308,1.0350767130450672e-06,4.466145503062308
372,1.0779202647585522,0.5436431507302328,8.417539752550507e-09,4.465725109212119,1.0369232425256623e-06,4.465725109212119
373,1.0806984097708165,0.5434364030189542,8.332369137008057e-09,4.4653047320372075,1.0387730634477125e-06,4.4653047320372075
374,1.083476554783081,0.5432304042681154,8.248086293571773e-09,4.46488418273149,1.0406268394787645e-06,4.46488418273149
375,1.086254699795345,0.5430238306521161,8.164670707516474e-09,4.464463761972664,1.042483513707869e-06,4.464463761972664
376,1.0890328448076094,0.5428177521274742,8.082121490993432e-09,4.464043241598787,1.0443438887716507e-06,4.464043241598787
377,1.0918109898198738,0.5426124129076534,8.00043013467259e-09,4.4636225969377765,1.0462080368105902e-06,4.4636225969377765
378,1.0945891348321382,0.5424068829360886,7.919581972580536e-09,4.463201991194331,1.048075421441695e-06,4.463201991194331
379,1.0973672798444023,0.5422010776486872,7.839568980646182e-09,4.462781406448906,1.0499461419212094e-06,4.462781406448906
380,1.1001454248566667,0.5419958339299931,7.760384741888372e-09,4.46236075686764,1.0518204289721114e-06,4.46236075686764
381,1.102923569868931,0.5417894684025556,7.68201556371816e-09,4.4619402187430435,1.0536978208581525e-06,4.4619402187430435
382,1.1057017148811954,0.5415842411326934,7.604459623595867e-09,4.461519550636461,1.0555789739882964e-06,4.461519550636461
383,1.1084798598934595,0.5413791762294528,7.527703209323804e-09,4.4610989120618685,1.0574633716841248e-06,4.4610989120618685
384,1.111258004905724,0.5411742250465867,7.45174328019324e-09,4.460678167994376,1.0593516233294648e-06,4.460678167994376
385,1.1140361499179883,0.5409694594632711,7.3765637915282755e-09,4.460257510811713,1.061242875470457e-06,4.460257510811713
386,1.1168142949302526,0.5407648154004445,7.302163011488016e-09,4.459836775612542,1.0631378725213771e-06,4.459836775612542
387,1.1195924399425168,0.5405603289869051,7.2285292898879216e-09,4.459416050188625,1.0650362276188247e-06,4.459416050188625
388,1.1223705849547811,0.5403559922648755,7.155655339965022e-09,4.458995313997424,1.066938039277263e-06,4.458995313997424
389,1.1251487299670455,0.5401518082206516,7.083532725577836e-09,4.458574578334216,1.068843263006535e-06,4.458574578334216
390,1.1279268749793099,0.5399477755776687,7.012153527885733e-09,4.458153843514453,1.0707519040488052e-06,4.458153843514453
391,1.130705019991574,0.5397438988291733,6.941510355889519e-09,4.457733097580674,1.0726640211575928e-06,4.457733097580674
392,1.1334831650038384,0.5395401736855484,6.8715950421878956e-09,4.457312352065514,1.0745795701267945e-06,4.457312352065514
393,1.1362613100161028,0.5393365975900222,6.802400433612321e-09,4.456891593000069,1.07649862002591e-06,4.456891593000069
394,1.1390394550283671,0.5391331808849431,6.733918029129564e-09,4.456470845629584,1.0784210626259373e-06,4.456470845629584
395,1.1418176000406313,0.538929905570037,6.666141919257245e-09,4.456050065968089,1.0803471046328302e-06,4.456050065968089
396,1.1445957450528956,0.538726828123512,6.599060079016595e-09,4.455629383036222,1.0822761622536973e-06,4.455629383036222
397,1.14737389006516,0.5385238832442797,6.5326704273355445e-09,4.455208650169718,1.0842089125808883e-06,4.455208650169718
398,1.1501520350774244,0.5383210861416649,6.466964430911428e-09,4.454787902618564,1.0861452012808715e-06,4.454787902618564
399,1.1529301800896885,0.5381184775907384,6.401931934966286e-09,4.454367226158532,1.0880846393307391e-06,4.454367226158532
400,1.1557083251019529,0.5379159824341364,6.337572284884769e-09,4.453946433892751,1.0900280926443053e-06,4.453946433892751
401,1.1584864701142172,0.5377136972712946,6.273869105252731e-09,4.453525799507137,1.0919743090739072e-06,4.453525799507137
402,1.1612646151264816,0.537511561117864,6.210821771645548e-09,4.453105138242467,1.0939241436473018e-06,4.453105138242467
403,1.1640427601387457,0.537309575958833,6.14842291003791e-09,4.452684464378101,1.0958775375819096e-06,4.452684464378101
404,1.1668209051510101,0.537107752785448,6.086664988938186e-09,4.45226379968475,1.097834396218013e-06,4.45226379968475
405,1.1695990501632745,0.5369060951642898,6.025540792389693e-09,4.451843159436999,1.0997946550964553e-06,4.451843159436999
406,1.1723771951755388,0.5367046018590708,5.965044067392759e-09,4.451422531727853,1.101758375258722e-06,4.451422531727853
407,1.175155340187803,0.536503272983445,5.905167876161103e-09,4.451001927940849,1.1037255098547543e-06,4.451001927940849
408,1.1779334852000674,0.5363021356844404,5.845906282404721e-09,4.450581329411232,1.1056961460548173e-06,4.450581329411232
409,1.1807116302123317,0.5361011384988205,5.787249633673544e-09,4.450160841596639,1.107669813483859e-06,4.450160841596639
410,1.183489775224596,0.5359003150127891,5.729196077259445e-09,4.4497403188153255,1.1096471822522695e-06,4.4497403188153255
411,1.1862679202368602,0.5356996594841464,5.671737434834615e-09,4.449319821820372,1.111627979689547e-06,4.449319821820372
412,1.1890460652491246,0.5354991643680683,5.614868181405711e-09,4.448899327719025,1.1136123192640438e-06,4.448899327719025
413,1.191824210261389,0.5352988480831917,5.55858059759708e-09,4.448478887873919,1.1155999655507278e-06,4.448478887873919
414,1.1946023552736533,0.5350986886212254,5.502870432592512e-09,4.448058441401341,1.1175912106501228e-06,4.448058441401341
415,1.1973805002859175,0.5348987112503657,5.447729494593526e-09,4.447638060842053,1.1195857186015705e-06,4.447638060842053
416,1.2001586452981818,0.5346989013621374,5.393153253909502e-09,4.447217698423434,1.1215837202597882e-06,4.447217698423434
417,1.2029367903104462,0.5344992613427906,5.339135452698109e-09,4.446797366450786,1.1235851635781696e-06,4.446797366450786
418,1.2057149353227106,0.534299781392918,5.285671190653801e-09,4.446377032473237,1.1255902081834471e-06,4.446377032473237
419,1.2084930803349747,0.5341004846450002,5.232752802164762e-09,4.445956762356593,1.1275985471411453e-06,4.445956762356593
420,1.211271225347239,0.533901358259232,5.180375432463581e-09,4.445536526887943,1.1296103251165653e-06,4.445536526887943
421,1.2140493703595034,0.5337024079122373,5.128533399160524e-09,4.445116327381807,1.1316255407391968e-06,4.445116327381807
422,1.2168275153717678,0.5335036275923868,5.077221312823061e-09,4.444696156959099,1.133644232974712e-06,4.444696156959099
423,1.219605660384032,0.533305021716593,5.026433465083003e-09,4.444276022227958,1.1356663759052725e-06,4.444276022227958
424,1.2223838053962963,0.5331065899347678,4.97616441369526e-09,4.443855922381712,1.1376919789209097e-06,4.443855922381712
425,1.2251619504085607,0.5329083340377578,4.926408363329686e-09,4.443435872031318,1.1397209780510803e-06,4.443435872031318
426,1.227940095420825,0.5327102587450282,4.877160185957718e-09,4.443015863117746,1.1417534163717338e-06,4.443015863117746
427,1.2307182404330892,0.5325123491814957,4.8284150404966066e-09,4.44259587889612,1.143789381462385e-06,4.44259587889612
428,1.2334963854453536,0.5323146199711197,4.780166967998267e-09,4.442175946720869,1.1458287464830438e-06,4.442175946720869
429,1.236274530457618,0.5321170637384967,4.7324114998803254e-09,4.441756039462803,1.1478716477349491e-06,4.441756039462803
430,1.2390526754698823,0.5319196834989773,4.685143061115294e-09,4.441336174472753,1.149918007346909e-06,4.441336174472753
431,1.2418308204821464,0.5317224906580387,4.638356034896263e-09,4.440916373453166,1.1519677250018885e-06,4.440916373453166
432,1.2446089654944108,0.5315254720147884,4.592045991810306e-09,4.440496613947766,1.1540209158673448e-06,4.440496613947766
433,1.2473871105066752,0.5313286257131915,4.546208169425709e-09,4.4400768880018004,1.1560776241684954e-06,4.4400768880018004
434,1.2501652555189395,0.5311319586737576,4.500837420421182e-09,4.4396572050858705,1.158137809006323e-06,4.4396572050858705
435,1.2529434005312037,0.5309354671562239,4.455928972397395e-09,4.439237561915998,1.1602014923565524e-06,4.439237561915998
436,1.255721545543468,0.5307391594042182,4.411477641807462e-09,4.438817974123811,1.162268602876326e-06,4.438817974123811
437,1.2584996905557324,0.5305430311067111,4.367478842679097e-09,4.43839843517242,1.1643391781146258e-06,4.43839843517242
438,1.2612778355679968,0.5303470851375406,4.32392774416379e-09,4.437978950675141,1.1664131957577797e-06,4.437978950675141
439,1.264055980580261,0.5301513232693059,4.280819747572104e-09,4.43755951863807,1.1684906704962533e-06,4.43755951863807
440,1.2668341255925253,0.5299557318932508,4.238150588675203e-09,4.4371401250777485,1.170571678611965e-06,4.4371401250777485
441,1.2696122706047897,0.5297603215293682,4.195915652539007e-09,4.436720772221499,1.172656212963053e-06,4.436720772221499
442,1.272390415617054,0.529565091408784,4.154110221522153e-09,4.436301469393424,1.174744233625941e-06,4.436301469393424
443,1.2751685606293182,0.5293700425682212,4.112729821571035e-09,4.4358822175127575,1.1768357415291358e-06,4.4358822175127575
444,1.2779467056415825,0.5291751740255568,4.0717701294883125e-09,4.435463012877717,1.1789307604463142e-06,4.435463012877717
445,1.280724850653847,0.5289804882185211,4.03122671980705e-09,4.435043858339915,1.1810292815242543e-06,4.435043858339915
446,1.2835029956661113,0.5287859879031139,3.9910948554499825e-09,4.43462477324396,1.183131214112228e-06,4.43462477324396
447,1.2862811406783754,0.5285916609727562,3.951371193044198e-09,4.434205715600297,1.1852367729647024e-06,4.434205715600297
448,1.2890592856906398,0.5283975199151257,3.912050776031927e-09,4.433786718784176,1.1873457969384777e-06,4.433786718784176
449,1.2918374307029041,0.5282035672410692,3.873129336405961e-09,4.4333677872401,1.1894582685925385e-06,4.4333677872401
450,1.2946155757151685,0.5280097966766354,3.8346030165676345e-09,4.4329489083435485,1.191574256742642e-06,4.4329489083435485
451,1.2973937207274326,0.5278162045844408,3.7964678723812715e-09,4.432530075224197,1.1936938018898345e-06,4.432530075224197
452,1.300171865739697,0.5276227867305436,3.7587202183031694e-09,4.432111270284407,1.1958169984129113e-06,4.432111270284407
453,1.3029500107519614,0.5274295632804686,3.72135486894641e-09,4.431692550232742,1.1979435651762336e-06,4.431692550232742
454,1.3057281557642257,0.5272365231313267,3.684368565655258e-09,4.431273881470064,1.2000736768821323e-06,4.431273881470064
455,1.3085063007764899,0.5270436551746994,3.647757792226132e-09,4.430855244136685,1.2022074410511694e-06,4.430855244136685
456,1.3112844457887542,0.5268509769980553,3.6115179891653064e-09,4.430436671488149,1.204344693224853e-06,4.430436671488149
457,1.3140625908010186,0.5266584902448784,3.575645281441749e-09,4.430018165750723,1.2064854271127903e-06,4.430018165750723
458,1.316840735813283,0.5264661799179744,3.540136184085117e-09,4.429599711719404,1.2086297274509884e-06,4.429599711719404
459,1.3196188808255471,0.5262740484992738,3.504987160571607e-09,4.429181297787301,1.2107776576973178e-06,4.429181297787301
460,1.3223970258378115,0.5260821065546512,3.4701941425339555e-09,4.428762941709384,1.2129291320162693e-06,4.428762941709384
461,1.3251751708500759,0.5258903457176176,3.4357534719141363e-09,4.428344642819505,1.2150841609040537e-06,4.428344642819505
462,1.3279533158623402,0.5256987644352044,3.4016619383800445e-09,4.427926378400217,1.2172428658764683e-06,4.427926378400217
463,1.3307314608746044,0.5255073905966775,3.367915296729946e-09,4.4275081822423346,1.2194050782661885e-06,4.4275081822423346
464,1.3335096058868687,0.5253162309031425,3.3345095816450315e-09,4.427090076567522,1.221570689157479e-06,4.427090076567522
465,1.336287750899133,0.5251252597153916,3.301442784619728e-09,4.426671979743063,1.2237401247689152e-06,4.426671979743063
466,1.3390658959113975,0.52493448908147,3.2687104458263404e-09,4.426253944042438,1.2259131221825995e-06,4.426253944042438
467,1.3418440409236616,0.5247439212622117,3.236309265102488e-09,4.4258359610948546,1.228089729067033e-06,4.4258359610948546
468,1.344622185935926,0.5245535660715704,3.2042354607700945e-09,4.425418051350016,1.2302698444308401e-06,4.425418051350016
469,1.3474003309481903,0.5243634097197469,3.1724860815633403e-09,4.425000191263701,1.2324535967806678e-06,4.425000191263701
470,1.3501784759604547,0.52417345208439,3.1410577749729512e-09,4.424582381239732,1.2346409900255218e-06,4.424582381239732
471,1.3529566209727188,0.5239836988651156,3.1099472248492314e-09,4.424164621369548,1.236832027928692e-06,4.424164621369548
472,1.3557347659849832,0.5237941501111143,3.079150880337671e-09,4.423746927855687,1.2390266327876502e-06,4.423746927855687
473,1.3585129109972476,0.5236047896449907,3.048666416003357e-09,4.423329247251113,1.241225089566609e-06,4.423329247251113
474,1.361291056009512,0.5234156523049527,3.0184889886471038e-09,4.422911675418178,1.243426900906846e-06,4.422911675418178
475,1.364069201021776,0.5232267039148881,2.9886169656769137e-09,4.4224941218806535,1.2456325478834407e-06,4.4224941218806535
476,1.3668473460340405,0.5230379608498461,2.9590465431110365e-09,4.42207662572187,1.247841830429447e-06,4.42207662572187
477,1.3696254910463048,0.5228494191620491,2.9297746939828725e-09,4.421659182267542,1.2500547790464708e-06,4.421659182267542
478,1.3724036360585692,0.5226610705594685,2.90079873599606e-09,4.421241767472216,1.2522715271267667e-06,4.421241767472216
479,1.3751817810708333,0.5224737681193377,2.872118502762163e-09,4.4208241741552365,1.2544929842929802e-06,4.4208241741552365
480,1.3779599260830977,0.5222850071294518,2.843720176624905e-09,4.420407157607909,1.2567157338001825e-06,4.420407157607909
481,1.380738071095362,0.5220972705720892,2.8156124212158244e-09,4.419989911040417,1.2589434775805398e-06,4.419989911040417
482,1.3835162161076264,0.5219097444364164,2.787787785817341e-09,4.419572742746983,1.2611747802789437e-06,4.419572742746983
483,1.3862943611198906,0.5217224191888427,2.760243926052454e-09,4.41915561641822,1.2634098397963093e-06,4.41915561641822
